file,line,match,tag,snippet
app/style/page.tsx,184,#E8735A,,colorUsage: 'Coral (#E8735A) as primary accent. Coral CTAs; coral badges; coral section markers.';
app/style/page.tsx,188,#e8735a | #cd5840 | #2A1410 | rgba(232;115;90;0.6) | rgba(232;115;90;0) | rgba(205;88;64;0.55) | rgba(205;88;64;0) | rgba(255;148;115;0.45) | rgba(255;148;115;0) | radial-gradient(circle at 20% 28%; #e8735a 0%; rgba(232;115;90;0.6) | radial-gradient(circle at 78% 70%; #cd5840 0%; rgba(205;88;64;0.55) | radial-gradient(circle at 52% 42%; rgba(255;148;115;0.45),,css: 'radial-gradient(circle at 20% 28%; #e8735a 0%; rgba(232;115;90;0.6) 24%; rgba(232;115;90;0) 54%); radial-gradient(circle at 78% 70%; #cd5840 0%; rgba(205;88;64;0.55) 22%; rgba(205;88;64;0) 50%); radial-gradient(circle at 52% 42%; rgba(255;148;115;0.45) 0%; rgba(255;148;115;0) 40%); #2A1410';
app/style/page.tsx,195,#2D5782,,hex: '#2D5782';
app/style/page.tsx,205,#2D5782,,colorUsage: 'Tiger Blue (#2D5782) as primary accent. Blue hero sections; blue badges. Supported by cream and warm tones.';
app/style/page.tsx,337,#DF512B,,primary: { hex: '#DF512B'; name: 'Tiger Orange' };
app/style/page.tsx,339,#C03227,,{ hex: '#C03227'; name: 'Tiger Red'; usage: 'Accent on clinical proof stats; urgent callouts' };
app/style/page.tsx,340,#221010,,{ hex: '#221010'; name: 'Tiger Dark'; usage: 'Headings; primary text; footer backgrounds' };
app/style/page.tsx,341,#F6F2EB,,{ hex: '#F6F2EB'; name: 'Cream'; usage: 'Card backgrounds; data table cells' };
app/style/page.tsx,344,#FEF0EC,,{ percent: '10%'; hex: '#FEF0EC' };
app/style/page.tsx,345,#F9D4CA,,{ percent: '25%'; hex: '#F9D4CA' };
app/style/page.tsx,346,#EFA895,,{ percent: '50%'; hex: '#EFA895' };
app/style/page.tsx,347,#E77C60,,{ percent: '75%'; hex: '#E77C60' };
app/style/page.tsx,350,#16A34A,,{ role: 'Success'; hex: '#16A34A'; usage: 'Wound closure confirmed; compliance passed' };
app/style/page.tsx,351,#D97706,,{ role: 'Warning'; hex: '#D97706'; usage: 'Lot expiring; documentation incomplete' };
app/style/page.tsx,352,#DC2626,,{ role: 'Error'; hex: '#DC2626'; usage: 'Sterility breach; regulatory failure' };
app/style/page.tsx,353,#2563EB,,{ role: 'Info'; hex: '#2563EB'; usage: 'Processing notes; system messages' };
app/style/page.tsx,356,#FFFEFE,,{ name: 'Page Background'; hex: '#FFFEFE'; usage: 'Primary page canvas' };
app/style/page.tsx,357,#F6F2EB,,{ name: 'Card Surface'; hex: '#F6F2EB'; usage: 'Elevated content cards' };
app/style/page.tsx,358,#FFFFFF,,{ name: 'Data Table'; hex: '#FFFFFF'; usage: 'Clinical data tables' };
app/style/page.tsx,359,#221010,,{ name: 'Dark Hero'; hex: '#221010'; usage: 'Section heroes; CTAs' };
app/style/page.tsx,369,#D2A62C,,primary: { hex: '#D2A62C'; name: 'Aesthetic Gold' };
app/style/page.tsx,371,#F5EDD0,,{ hex: '#F5EDD0'; name: 'Gold Light'; usage: 'Badge backgrounds; subtle highlights' };
app/style/page.tsx,372,#221010,,{ hex: '#221010'; name: 'Tiger Dark'; usage: 'Headings; primary text' };
app/style/page.tsx,373,#F6F2EB,,{ hex: '#F6F2EB'; name: 'Cream'; usage: 'Premium card surfaces; section backgrounds' };
app/style/page.tsx,376,#FBF6E8,,{ percent: '10%'; hex: '#FBF6E8' };
app/style/page.tsx,377,#F5EDD0,,{ percent: '25%'; hex: '#F5EDD0' };
app/style/page.tsx,378,#E8D396,,{ percent: '50%'; hex: '#E8D396' };
app/style/page.tsx,379,#DDBC61,,{ percent: '75%'; hex: '#DDBC61' };
app/style/page.tsx,382,#16A34A,,{ role: 'Success'; hex: '#16A34A'; usage: 'Treatment confirmed; booking complete' };
app/style/page.tsx,383,#D97706,,{ role: 'Warning'; hex: '#D97706'; usage: 'Appointment reminder; consent pending' };
app/style/page.tsx,384,#DC2626,,{ role: 'Error'; hex: '#DC2626'; usage: 'Scheduling conflict; contraindication' };
app/style/page.tsx,385,#7C6A2A,,{ role: 'Info'; hex: '#7C6A2A'; usage: 'Gold-toned info to stay on-brand' };
app/style/page.tsx,388,#FFFEFE,,{ name: 'Page Background'; hex: '#FFFEFE'; usage: 'Primary page canvas' };
app/style/page.tsx,389,#F6F2EB,,{ name: 'Premium Surface'; hex: '#F6F2EB'; usage: 'Card surfaces; product showcases' };
app/style/page.tsx,390,#FBF6E8,,{ name: 'Gold Wash'; hex: '#FBF6E8'; usage: 'Subtle section tinting' };
app/style/page.tsx,391,#2C1A11,,{ name: 'Dark Hero'; hex: '#2C1A11'; usage: 'Luxury hero sections' };
app/style/page.tsx,401,#C03227,,primary: { hex: '#C03227'; name: 'Tiger Red' };
app/style/page.tsx,403,#DF512B,,{ hex: '#DF512B'; name: 'Tiger Orange'; usage: 'Secondary data accents; chart highlights' };
app/style/page.tsx,404,#221010,,{ hex: '#221010'; name: 'Tiger Dark'; usage: 'Headings; data labels; table headers' };
app/style/page.tsx,405,#1E1A1A,,{ hex: '#1E1A1A'; name: 'Lab Dark'; usage: 'Technical hero backgrounds; code blocks' };
app/style/page.tsx,408,#FCEAE8,,{ percent: '10%'; hex: '#FCEAE8' };
app/style/page.tsx,409,#F2C4BF,,{ percent: '25%'; hex: '#F2C4BF' };
app/style/page.tsx,410,#E09993,,{ percent: '50%'; hex: '#E09993' };
app/style/page.tsx,411,#D06560,,{ percent: '75%'; hex: '#D06560' };
app/style/page.tsx,414,#16A34A,,{ role: 'Success'; hex: '#16A34A'; usage: 'QC passed; sterility confirmed' };
app/style/page.tsx,415,#D97706,,{ role: 'Warning'; hex: '#D97706'; usage: 'Temperature deviation; batch expiring' };
app/style/page.tsx,416,#DC2626,,{ role: 'Error'; hex: '#DC2626'; usage: 'Contamination alert; lot recall' };
app/style/page.tsx,417,#2563EB,,{ role: 'Info'; hex: '#2563EB'; usage: 'Processing notes; batch metadata' };
app/style/page.tsx,420,#FFFEFE,,{ name: 'Page Background'; hex: '#FFFEFE'; usage: 'Primary page canvas' };
app/style/page.tsx,421,#F6F2EB,,{ name: 'Card Surface'; hex: '#F6F2EB'; usage: 'Data cards; spec panels' };
app/style/page.tsx,422,#1E1A1A,,{ name: 'Code/Data Block'; hex: '#1E1A1A'; usage: 'Technical code blocks; dark data tables' };
app/style/page.tsx,423,#221010,,{ name: 'Grid Lattice'; hex: '#221010'; usage: 'Technical hero sections with grid overlay' };
app/style/page.tsx,433,#E8735A,,primary: { hex: '#E8735A'; name: 'Coral' };
app/style/page.tsx,435,#C03227,,{ hex: '#C03227'; name: 'Tiger Red'; usage: 'Clinical emphasis; urgent indicators' };
app/style/page.tsx,436,#221010,,{ hex: '#221010'; name: 'Tiger Dark'; usage: 'Headings; primary text' };
app/style/page.tsx,437,#F6F2EB,,{ hex: '#F6F2EB'; name: 'Cream'; usage: 'Card backgrounds; patient materials' };
app/style/page.tsx,440,#FDF0ED,,{ percent: '10%'; hex: '#FDF0ED' };
app/style/page.tsx,441,#F8DACF,,{ percent: '25%'; hex: '#F8DACF' };
app/style/page.tsx,442,#F3B9AD,,{ percent: '50%'; hex: '#F3B9AD' };
app/style/page.tsx,443,#ED9684,,{ percent: '75%'; hex: '#ED9684' };
app/style/page.tsx,446,#16A34A,,{ role: 'Success'; hex: '#16A34A'; usage: 'Treatment outcome positive; healing on track' };
app/style/page.tsx,447,#D97706,,{ role: 'Warning'; hex: '#D97706'; usage: 'Follow-up needed; treatment adjustment' };
app/style/page.tsx,448,#DC2626,,{ role: 'Error'; hex: '#DC2626'; usage: 'Adverse reaction; contraindication alert' };
app/style/page.tsx,449,#2563EB,,{ role: 'Info'; hex: '#2563EB'; usage: 'Clinical notes; procedure guidance' };
app/style/page.tsx,452,#FFFEFE,,{ name: 'Page Background'; hex: '#FFFEFE'; usage: 'Primary page canvas' };
app/style/page.tsx,453,#F6F2EB,,{ name: 'Patient Surface'; hex: '#F6F2EB'; usage: 'Warm patient-facing cards' };
app/style/page.tsx,454,#FDF0ED,,{ name: 'Coral Wash'; hex: '#FDF0ED'; usage: 'Subtle section tinting' };
app/style/page.tsx,455,#3D1F1A,,{ name: 'Clinical Hero'; hex: '#3D1F1A'; usage: 'Section heroes with coral accent' };
app/style/page.tsx,465,#2D5782,,primary: { hex: '#2D5782'; name: 'Tiger Blue' };
app/style/page.tsx,467,#1A3A5C,,{ hex: '#1A3A5C'; name: 'Deep Blue'; usage: 'Dark hero sections; institutional headers' };
app/style/page.tsx,468,#221010,,{ hex: '#221010'; name: 'Tiger Dark'; usage: 'Headings; primary text' };
app/style/page.tsx,469,#F6F2EB,,{ hex: '#F6F2EB'; name: 'Cream'; usage: 'Card backgrounds; regulatory panels' };
app/style/page.tsx,472,#EBF0F5,,{ percent: '10%'; hex: '#EBF0F5' };
app/style/page.tsx,473,#CADAE8,,{ percent: '25%'; hex: '#CADAE8' };
app/style/page.tsx,474,#96ABC1,,{ percent: '50%'; hex: '#96ABC1' };
app/style/page.tsx,475,#6181A1,,{ percent: '75%'; hex: '#6181A1' };
app/style/page.tsx,478,#16A34A,,{ role: 'Success'; hex: '#16A34A'; usage: 'Regulatory approved; market launched' };
app/style/page.tsx,479,#D97706,,{ role: 'Warning'; hex: '#D97706'; usage: 'Pending regulatory; documentation needed' };
app/style/page.tsx,480,#DC2626,,{ role: 'Error'; hex: '#DC2626'; usage: 'Regulatory rejection; compliance failure' };
app/style/page.tsx,481,#2D5782,,{ role: 'Info'; hex: '#2D5782'; usage: 'Uses primary blue — info IS the brand in International' };
app/style/page.tsx,484,#FFFEFE,,{ name: 'Page Background'; hex: '#FFFEFE'; usage: 'Primary page canvas' };
app/style/page.tsx,485,#F6F2EB,,{ name: 'Card Surface'; hex: '#F6F2EB'; usage: 'Regional data cards' };
app/style/page.tsx,486,#EBF0F5,,{ name: 'Blue Wash'; hex: '#EBF0F5'; usage: 'Subtle section tinting' };
app/style/page.tsx,487,#102740,,{ name: 'Institutional Hero'; hex: '#102740'; usage: 'Dark hero sections with global authority' };
app/style/page.tsx,499,#221010,,{ name: 'Tiger BioSciences'; role: 'Parent Company'; hex: '#221010'; logo: '/assets/tiger/logos/tiger-circle-logo.png' };
app/style/page.tsx,500,#DF512B,,{ name: 'Tiger Wound Care'; role: 'CAMPs Technology'; hex: '#DF512B'; logo: '/assets/tiger/logos/tiger_wound_care_logo.png' };
app/style/page.tsx,501,#D2A62C,,{ name: 'Tiger Aesthetics'; role: 'Reconstructive & Cosmetic'; hex: '#D2A62C'; logo: '/assets/tiger/logos/tiger_aesthetics_logo.webp' };
app/style/page.tsx,502,#E8735A,,{ name: 'Tiger Dermatology'; role: 'Clinical Skin Science'; hex: '#E8735A'; logo: '/assets/tiger/logos/tiger-circle-logo.png' };
app/style/page.tsx,503,#2D5782,,{ name: 'Tiger International'; role: 'Global Market Access'; hex: '#2D5782'; logo: '/assets/tiger/logos/tiger_international_logo.png' };
app/style/page.tsx,598,#DF512B,,{ name: '--color-accent-primary'; value: '#DF512B'; usage: 'Primary CTA; charts' };
app/style/page.tsx,630,rgba(255;255;255;0.08) | rgba(34;16;16;0.05),,{ title: 'Human Warmth'; desc: 'Keep a warm tint over every glass pane (rgba(255;255;255;0.08) on dark; rgba(34;16;16;0.05) on light).' };
app/style/page.tsx,637,rgba(255;255;255;0.12),,{ label: 'Tint (dark)'; value: 'rgba(255;255;255;0.12)'; usage: 'Over photography / dark surfaces' };
app/style/page.tsx,638,rgba(34;16;16;0.06),,{ label: 'Tint (light)'; value: 'rgba(34;16;16;0.06)'; usage: 'Over cream backgrounds' };
app/style/page.tsx,639,rgba(255;255;255;0.25),,{ label: 'Stroke'; value: '1px solid rgba(255;255;255;0.25)'; usage: 'Edge highlight' };
app/style/page.tsx,640,rgba(0;0;0;0.18),,{ label: 'Shadow'; value: '0 20px 60px rgba(0;0;0;0.18)'; usage: 'Primary floating surfaces' };
app/style/page.tsx,664,rgba(0;0;0;0.1),,.tbs .pager-button:hover { transform: translateY(-3px); box-shadow: 0 16px 40px rgba(0;0;0;0.1); }
app/style/page.tsx,666,rgba(255;255;255;0.12),,.tbs .pager-button--prev[data-tone="dark"]:hover { background: rgba(255;255;255;0.12); color: ${c.white}; }
app/style/page.tsx,769,rgba(255;255;255;0.15),,background: 'rgba(255;255;255;0.15)';
app/style/page.tsx,772,rgba(255;255;255;0.25),,border: '1px solid rgba(255;255;255;0.25)';
app/style/page.tsx,786,rgba(0;0;0;0.12),,<div style={{ borderRadius: 12; overflow: 'hidden'; boxShadow: '0 8px 40px rgba(0;0;0;0.12)'; background: c.bone; position: 'relative'; height }}>
app/style/page.tsx,796,rgba(255;255;255;0.85),,<p style={{ ...sans; fontSize: 10; color: 'rgba(255;255;255;0.85)'; letterSpacing: '0.08em'; textTransform: 'uppercase' }}>{label}</p>
app/style/page.tsx,868,rgba(255;255;255;0.8),,<p style={{ ...sans; fontSize: 10; color: 'rgba(255;255;255;0.8)'; letterSpacing: '0.06em'; textTransform: 'uppercase' }}>{label}</p>
app/style/page.tsx,901,#DF512B,,{ name: 'Wound Care'; hex: '#DF512B' };
app/style/page.tsx,902,#D2A62C,,{ name: 'Aesthetics'; hex: '#D2A62C' };
app/style/page.tsx,903,#E8735A,,{ name: 'Dermatology'; hex: '#E8735A' };
app/style/page.tsx,904,#2D5782,,{ name: 'International'; hex: '#2D5782' };
app/style/page.tsx,905,#221010,,{ name: 'Dark'; hex: '#221010' };
app/style/page.tsx,958,rgba(0;0;0;0.3) | rgba(0;0;0;0.1) | rgba(0;0;0;0.5) | linear-gradient(to bottom; rgba(0;0;0;0.3),,<div style={{ position: 'absolute'; inset: 0; background: 'linear-gradient(to bottom; rgba(0;0;0;0.3) 0%; rgba(0;0;0;0.1) 50%; rgba(0;0;0;0.5) 100%)' }} />
app/style/page.tsx,966,rgba(255;255;255;0.7),,style={{ ...sansReg; fontSize: 11; color: 'rgba(255;255;255;0.7)'; background: 'none'; border: 'none'; cursor: 'pointer'; letterSpacing: '0.14em'; textTransform: 'uppercase'; marginBottom: 48; display: 'flex'; alignItems: 'center'; gap: 6 }}
app/style/page.tsx,984,rgba(255;255;255;0.85),,<p style={{ ...sans; fontSize: 'clamp(16px; 2vw; 20px)'; color: 'rgba(255;255;255;0.85)'; maxWidth: 600; lineHeight: 1.65; marginBottom: 48 }}>
app/style/page.tsx,990,rgba(255;255;255;0.12) | rgba(255;255;255;0.15),,<div style={{ background: 'rgba(255;255;255;0.12)'; backdropFilter: 'blur(12px)'; borderRadius: 12; padding: '16px 24px'; border: '1px solid rgba(255;255;255;0.15)' }}>
app/style/page.tsx,992,rgba(255;255;255;0.6),,<p style={{ ...sansReg; fontSize: 10; color: 'rgba(255;255;255;0.6)'; letterSpacing: '0.12em'; textTransform: 'uppercase'; marginTop: 6 }}>Products</p>
app/style/page.tsx,994,rgba(255;255;255;0.12) | rgba(255;255;255;0.15),,<div style={{ background: 'rgba(255;255;255;0.12)'; backdropFilter: 'blur(12px)'; borderRadius: 12; padding: '16px 24px'; border: '1px solid rgba(255;255;255;0.15)' }}>
app/style/page.tsx,996,rgba(255;255;255;0.6),,<p style={{ ...sansReg; fontSize: 10; color: 'rgba(255;255;255;0.6)'; letterSpacing: '0.12em'; textTransform: 'uppercase'; marginTop: 6 }}>Audiences</p>
app/style/page.tsx,998,rgba(255;255;255;0.12) | rgba(255;255;255;0.15),,<div style={{ background: 'rgba(255;255;255;0.12)'; backdropFilter: 'blur(12px)'; borderRadius: 12; padding: '16px 24px'; border: '1px solid rgba(255;255;255;0.15)' }}>
app/style/page.tsx,999,rgba(255;255;255;0.3),,<div style={{ width: 28; height: 28; borderRadius: 6; background: div.hex; border: '2px solid rgba(255;255;255;0.3)' }} />
app/style/page.tsx,1000,rgba(255;255;255;0.8),,<p style={{ ...mono; fontSize: 11; color: 'rgba(255;255;255;0.8)'; marginTop: 6 }}>{div.hex}</p>
app/style/page.tsx,1133,#16A34A | #D97706,,<span style={{ ...sansMed; fontSize: 11; color: ct.wcag === 'AAA' ? '#16A34A' : '#D97706' }}>{ct.wcag}</span>
app/style/page.tsx,1151,rgba(192;50;39;0.12),,background: active ? 'rgba(192;50;39;0.12)' : c.white;
app/style/page.tsx,1247,linear-gradient(180deg; ${c.cream} 0%; ${c.sand} 100%),,function SectionPager({ currentId; onNavigate; surface = `linear-gradient(180deg; ${c.cream} 0%; ${c.sand} 100%)`; tone = 'light' }: { currentId: string; onNavigate: (id: string) => void; surface?: string; tone?: 'light' | 'dark' }) {
app/style/page.tsx,1258,rgba(255;255;255;0.18),,const dividerColor = isDarkTone ? 'rgba(255;255;255;0.18)' : c.n200
app/style/page.tsx,1259,rgba(255;255;255;0.72),,const helperColor = isDarkTone ? 'rgba(255;255;255;0.72)' : c.n500
app/style/page.tsx,1260,rgba(255;255;255;0.6),,const positionColor = isDarkTone ? 'rgba(255;255;255;0.6)' : c.n400
app/style/page.tsx,1265,rgba(255;255;255;0.24),,border: `1px solid ${isDarkTone ? 'rgba(255;255;255;0.24)' : c.n200}`;
app/style/page.tsx,1266,rgba(255;255;255;0.04),,background: isDarkTone ? 'rgba(255;255;255;0.04)' : c.white;
app/style/page.tsx,1278,rgba(255;255;255;0.7),,const prevHintColor = isDarkTone ? 'rgba(255;255;255;0.7)' : c.n400
app/style/page.tsx,1279,rgba(255;255;255;0.65),,const prevMetaColor = isDarkTone ? 'rgba(255;255;255;0.65)' : c.n500
app/style/page.tsx,1281,rgba(34;16;16;0.6) | rgba(255;255;255;0.7),,const nextHintColor = isDarkTone ? 'rgba(34;16;16;0.6)' : 'rgba(255;255;255;0.7)'
app/style/page.tsx,1282,rgba(34;16;16;0.55) | rgba(255;255;255;0.7),,const nextMetaColor = isDarkTone ? 'rgba(34;16;16;0.55)' : 'rgba(255;255;255;0.7)'
app/style/page.tsx,1504,rgba(22;10;8;0.82) | rgba(22;10;8;0.25) | rgba(22;10;8;0.20) | rgba(22;10;8;0.88) | linear-gradient(180deg; rgba(22;10;8;0.82),,<div style={{ position: 'absolute'; inset: 0; background: 'linear-gradient(180deg; rgba(22;10;8;0.82) 0%; rgba(22;10;8;0.25) 40%; rgba(22;10;8;0.20) 60%; rgba(22;10;8;0.88) 100%)'; zIndex: 1 }} />
app/style/page.tsx,1508,rgba(255;255;255;0.10) | rgba(255;255;255;0.15),,<div style={{ display: 'flex'; alignItems: 'center'; gap: 6; background: 'rgba(255;255;255;0.10)'; border: '1px solid rgba(255;255;255;0.15)'; borderRadius: 999; padding: '7px 16px'; backdropFilter: 'blur(12px)' }}>
app/style/page.tsx,1510,rgba(255;255;255;0.7),,<span style={{ ...mono; fontSize: 9; color: 'rgba(255;255;255;0.7)'; letterSpacing: '0.14em'; textTransform: 'uppercase' }}>Version 2.0 · FY 2026</span>
app/style/page.tsx,1519,#9B6B47,,{[c.orange; c.tigerRed; '#9B6B47'; c.blue].map((hex; i) => (
app/style/page.tsx,1527,rgba(255;255;255;0.5),,<p style={{ ...sans; fontSize: 13; color: 'rgba(255;255;255;0.5)'; lineHeight: 1.7; maxWidth: 380 }}>
app/style/page.tsx,1537,#9B6B47,,{ hex: '#9B6B47'; name: 'Tissue Technology' };
app/style/page.tsx,1542,rgba(255;255;255;0.55),,<span style={{ ...sansReg; fontSize: 11; color: 'rgba(255;255;255;0.55)' }}>{div.name}</span>
app/style/page.tsx,1550,rgba(0;0;0;0.4),,onMouseEnter={(e) => { (e.currentTarget as HTMLButtonElement).style.transform = 'translateY(-2px)'; (e.currentTarget as HTMLButtonElement).style.boxShadow = '0 16px 40px rgba(0;0;0;0.4)'; }}
app/style/page.tsx,2273,rgba(255;255;255;0.4),,<p style={{ ...mono; fontSize: 11; color: 'rgba(255;255;255;0.4)'; marginBottom: 16 }}>07</p>
app/style/page.tsx,2275,rgba(255;255;255;0.55),,<p style={{ ...sans; fontSize: 15; color: 'rgba(255;255;255;0.55)'; maxWidth: 480; marginTop: 20; lineHeight: 1.8 }}>
app/style/page.tsx,2302,#22C55E,,<span style={{ ...sansMed; fontSize: 14; color: '#22C55E' }}>&check;</span>
app/style/page.tsx,2395,#FFFEFE | #F6F2EB | #EFECE9 | #FFFFFF,,{ rule: 'No pure white backgrounds'; detail: 'Use Warm White (#FFFEFE); Cream (#F6F2EB); or Sand (#EFECE9). Pure white (#FFFFFF) reads cold and clinical — the opposite of Tiger\'s brand.' };
app/style/page.tsx,2396,#221010,,{ rule: 'No pure black text'; detail: 'Use Warm Dark (#221010) for all body text. Pure black lacks the warmth and humanity that distinguishes Tiger from competitors.' };
app/style/page.tsx,2507,rgba(0;0;0;0.1),,<button key={item.id} onClick={() => navigate(item.id)} style={{ background: c.white; borderRadius: 12; overflow: 'hidden'; textAlign: 'left'; border: `1px solid ${c.linen}`; cursor: 'pointer'; transition: 'box-shadow 0.3s ease; transform 0.3s ease' }} onMouseEnter={(e) => { e.currentTarget.style.bo
app/style/page.tsx,2512,rgba(0;0;0;0.3),,<p style={{ ...sansMed; fontSize: 24; color: c.white; textShadow: '0 1px 8px rgba(0;0;0;0.3)' }}>{d.name}</p>
app/style/page.tsx,2547,rgba(255;255;255;0.8),,<p style={{ ...sans; fontSize: 15; color: 'rgba(255;255;255;0.8)'; lineHeight: 1.85; maxWidth: 640 }}>
app/style/page.tsx,2561,#FEF0EC,,<div style={{ background: '#FEF0EC'; padding: 'clamp(40px; 6vw; 80px) clamp(20px; 5vw; 64px)' }}>
app/style/page.tsx,2596,rgba(255;255;255;0.7),,<p style={{ ...sans; fontSize: 11; color: 'rgba(255;255;255;0.7)'; marginTop: 4 }}>Orange on dark</p>
app/style/page.tsx,2606,#FEF0EC,,<div style={{ background: '#FEF0EC'; padding: '20px 20px' }}>
app/style/page.tsx,2659,#F0FDF4 | #FEF2F2 | #DCFCE7 | #FECACA,,<div key={idx} style={{ background: item.type === 'do' ? '#F0FDF4' : '#FEF2F2'; borderRadius: 12; padding: '20px 20px'; border: `1px solid ${item.type === 'do' ? '#DCFCE7' : '#FECACA'}`; display: 'flex'; gap: 12; alignItems: 'flex-start' }}>
app/style/page.tsx,2660,#16A34A | #DC2626,,<div style={{ ...sansMed; fontSize: 16; color: item.type === 'do' ? '#16A34A' : '#DC2626'; flexShrink: 0; marginTop: 2 }}>{item.icon}</div>
app/style/page.tsx,2662,#166534 | #7F1D1D,,<p style={{ ...sansMed; fontSize: 13; color: item.type === 'do' ? '#166534' : '#7F1D1D'; marginBottom: 4 }}>{item.label}</p>
app/style/page.tsx,2663,#15803D | #991B1B,,<p style={{ ...sans; fontSize: 12; color: item.type === 'do' ? '#15803D' : '#991B1B'; lineHeight: 1.6 }}>{item.desc}</p>
app/style/page.tsx,2825,rgba(255;255;255;0.8),,<p style={{ ...sans; fontSize: 15; color: 'rgba(255;255;255;0.8)'; lineHeight: 1.85; maxWidth: 640 }}>
app/style/page.tsx,2839,#FBF6E8,,<div style={{ background: '#FBF6E8'; padding: 'clamp(40px; 6vw; 80px) clamp(20px; 5vw; 64px)' }}>
app/style/page.tsx,2874,rgba(255;255;255;0.7),,<p style={{ ...sans; fontSize: 11; color: 'rgba(255;255;255;0.7)'; marginTop: 4 }}>Gold on dark</p>
app/style/page.tsx,2884,#FBF6E8,,<div style={{ background: '#FBF6E8'; padding: '20px 20px' }}>
app/style/page.tsx,2892,#DF512B,,<p style={{ ...sans; fontSize: 12; color: c.n600 }}>Never use Tiger Orange (#DF512B) as the primary accent in Aesthetics materials</p>
app/style/page.tsx,2977,#F0FDF4 | #FEF2F2 | #DCFCE7 | #FECACA,,<div key={idx} style={{ background: item.type === 'do' ? '#F0FDF4' : '#FEF2F2'; borderRadius: 12; padding: '20px 20px'; border: `1px solid ${item.type === 'do' ? '#DCFCE7' : '#FECACA'}`; display: 'flex'; gap: 12; alignItems: 'flex-start' }}>
app/style/page.tsx,2978,#16A34A | #DC2626,,<div style={{ ...sansMed; fontSize: 16; color: item.type === 'do' ? '#16A34A' : '#DC2626'; flexShrink: 0; marginTop: 2 }}>{item.icon}</div>
app/style/page.tsx,2980,#166534 | #7F1D1D,,<p style={{ ...sansMed; fontSize: 13; color: item.type === 'do' ? '#166534' : '#7F1D1D'; marginBottom: 4 }}>{item.label}</p>
app/style/page.tsx,2981,#15803D | #991B1B,,<p style={{ ...sans; fontSize: 12; color: item.type === 'do' ? '#15803D' : '#991B1B'; lineHeight: 1.6 }}>{item.desc}</p>
app/style/page.tsx,3063,rgba(255;255;255;0.8),,<p style={{ ...sans; fontSize: 15; color: 'rgba(255;255;255;0.8)'; lineHeight: 1.85; maxWidth: 640 }}>
app/style/page.tsx,3077,#FCEAE8,,<div style={{ background: '#FCEAE8'; padding: 'clamp(40px; 6vw; 80px) clamp(20px; 5vw; 64px)' }}>
app/style/page.tsx,3112,rgba(255;255;255;0.7),,<p style={{ ...sans; fontSize: 11; color: 'rgba(255;255;255;0.7)'; marginTop: 4 }}>Red on dark</p>
app/style/page.tsx,3122,#FCEAE8,,<div style={{ background: '#FCEAE8'; padding: '20px 20px' }}>
app/style/page.tsx,3176,#F0FDF4 | #FEF2F2 | #DCFCE7 | #FECACA,,<div key={idx} style={{ background: item.type === 'do' ? '#F0FDF4' : '#FEF2F2'; borderRadius: 12; padding: '20px 20px'; border: `1px solid ${item.type === 'do' ? '#DCFCE7' : '#FECACA'}`; display: 'flex'; gap: 12; alignItems: 'flex-start' }}>
app/style/page.tsx,3177,#16A34A | #DC2626,,<div style={{ ...sansMed; fontSize: 16; color: item.type === 'do' ? '#16A34A' : '#DC2626'; flexShrink: 0; marginTop: 2 }}>{item.icon}</div>
app/style/page.tsx,3179,#166534 | #7F1D1D,,<p style={{ ...sansMed; fontSize: 13; color: item.type === 'do' ? '#166534' : '#7F1D1D'; marginBottom: 4 }}>{item.label}</p>
app/style/page.tsx,3180,#15803D | #991B1B,,<p style={{ ...sans; fontSize: 12; color: item.type === 'do' ? '#15803D' : '#991B1B'; lineHeight: 1.6 }}>{item.desc}</p>
app/style/page.tsx,3372,rgba(255;255;255;0.8),,<p style={{ ...sans; fontSize: 15; color: 'rgba(255;255;255;0.8)'; lineHeight: 1.85; maxWidth: 640 }}>
app/style/page.tsx,3386,#FDF0ED,,<div style={{ background: '#FDF0ED'; padding: 'clamp(40px; 6vw; 80px) clamp(20px; 5vw; 64px)' }}>
app/style/page.tsx,3421,rgba(255;255;255;0.7),,<p style={{ ...sans; fontSize: 11; color: 'rgba(255;255;255;0.7)'; marginTop: 4 }}>Coral on dark</p>
app/style/page.tsx,3431,#FDF0ED,,<div style={{ background: '#FDF0ED'; padding: '20px 20px' }}>
app/style/page.tsx,3485,#F0FDF4 | #FEF2F2 | #DCFCE7 | #FECACA,,<div key={idx} style={{ background: item.type === 'do' ? '#F0FDF4' : '#FEF2F2'; borderRadius: 12; padding: '20px 20px'; border: `1px solid ${item.type === 'do' ? '#DCFCE7' : '#FECACA'}`; display: 'flex'; gap: 12; alignItems: 'flex-start' }}>
app/style/page.tsx,3486,#16A34A | #DC2626,,<div style={{ ...sansMed; fontSize: 16; color: item.type === 'do' ? '#16A34A' : '#DC2626'; flexShrink: 0; marginTop: 2 }}>{item.icon}</div>
app/style/page.tsx,3488,#166534 | #7F1D1D,,<p style={{ ...sansMed; fontSize: 13; color: item.type === 'do' ? '#166534' : '#7F1D1D'; marginBottom: 4 }}>{item.label}</p>
app/style/page.tsx,3489,#15803D | #991B1B,,<p style={{ ...sans; fontSize: 12; color: item.type === 'do' ? '#15803D' : '#991B1B'; lineHeight: 1.6 }}>{item.desc}</p>
